lpermno,gvkey,linkprim,liid,linktype,lpermco,linkdt,linkenddt,iid,datadate,tic,cusip,conm,curcddv,capgn,cheqv,div,divd,divdpaydateind,divsp,dvrated,paydateind,anncdate,capgnpaydate,cheqvpaydate,divdpaydate,divsppaydate,paydate,recorddate,curcdd,adrrc,ajexdi,cshoc,cshtrd,dvi,eps,epsmo,prccd,prchd,prcld,prcod,prcstd,trfd,exchg,secstat,tpci,cik,fic,add1,add2,add3,add4,addzip,busdesc,city,conml,costat,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-11-26 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,595464.0,,-0.42,9.0,6.51,6.52,6.13,6.13,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-11-29 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,763238.0,,-0.42,9.0,6.49,6.69,6.39,6.61,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-01 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,879448.0,,-0.42,9.0,6.3,6.4,5.96,6.35,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-02 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,999534.0,,-0.42,9.0,6.09,6.2,5.96,6.16,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-03 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,921318.0,,-0.42,9.0,5.97,6.09,5.85,6.09,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-07 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,459445.0,,-0.42,9.0,5.97,6.1,5.96,6.06,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-08 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,754382.0,,-0.42,9.0,5.65,5.9,5.56,5.9,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-09 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,456952.0,,-0.42,9.0,5.76,5.77,5.665,5.69,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-10 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,209893.0,,-0.42,9.0,5.71,5.76,5.61,5.75,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-13 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,933992.0,,-0.42,9.0,6.29,6.36,5.87,5.87,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-12-15 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73427000.0,465861.0,,-0.42,9.0,5.98,6.22,5.975,6.22,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-11-04 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,1248110.0,,-0.57,6.0,5.33,5.35,5.0975,5.1,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2011-01-31 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73722000.0,950517.0,,-0.42,9.0,7.58,7.6,7.38,7.38,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2011-02-03 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,73722000.0,744522.0,,-0.42,9.0,7.75,7.75,7.57,7.65,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-01-28 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,413338.0,,-2.28,9.0,3.93,3.95,3.75,3.8,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-02-03 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,192090.0,,-2.28,9.0,3.72,3.95,3.7,3.88,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-02-09 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,204188.0,,-2.28,9.0,3.51,3.64,3.41,3.46,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-02-22 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,249279.0,,-2.28,9.0,3.98,4.03,3.86,3.86,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-02-26 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,173339.0,,-2.28,9.0,3.78,3.96,3.76,3.96,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-03-04 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,199382.0,,-0.42,12.0,3.8,3.9201,3.76,3.77,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-03-22 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71460000.0,183196.0,,-0.42,12.0,3.96,3.97,3.78,3.82,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-03-26 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71460000.0,383545.0,,-0.42,12.0,3.6,3.87,3.5,3.81,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-04-08 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71460000.0,245261.0,,-0.42,12.0,3.94,3.98,3.83,3.98,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-04-14 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71460000.0,332952.0,,-0.42,12.0,3.97,4.0,3.85,3.92,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-04-20 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71460000.0,125593.0,,-0.42,12.0,3.9,3.9,3.8,3.84,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-04-30 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71460000.0,245754.0,,-0.42,12.0,4.03,4.25,4.02,4.19,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-05-06 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72377000.0,501142.0,,-0.49,3.0,3.54,3.84,3.42,3.69,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-05-12 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,437500.0,,-0.49,3.0,3.83,3.9,3.71,3.89,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-05-24 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,302860.0,,-0.49,3.0,2.76,3.0,2.7,2.85,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-05-28 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,209552.0,,-0.49,3.0,2.88,3.09,2.85,3.06,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-06-04 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,369210.0,,-0.49,3.0,2.58,2.82,2.56,2.68,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-06-16 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,276165.0,,-0.49,3.0,2.45,2.57,2.42,2.53,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-06-22 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,197530.0,,-0.49,3.0,2.35,2.48,2.35,2.47,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-06-28 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,379411.0,,-0.49,3.0,2.19,2.2499,2.12,2.18,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-07-09 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,72430000.0,612195.0,,-0.49,3.0,2.02,2.02,1.83,1.84,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
90335,001308,C,02,LC,22169,1095033600000000000,20110228,02,2010-01-15 00:00:00,ALY,019645506,ALLIS-CHALMERS ENERGY INC,nan,,,,,nan,,,nan,,,,,,,,USD,,1.0,71383000.0,317006.0,,-2.28,9.0,4.41,4.56,4.35,4.56,3.0,1.00793651,11,I,0,0000003982,USA,"11125 Equity Drive, Suite 200",nan,nan,nan,77041,"Allis-Chalmers Energy Inc. provides services and equipment to oil and natural gas exploration and production companies in the United States. It operates through three segments: Oilfield Services, Drilling and Completion, and Rental Services.",Houston,Allis-Chalmers Energy Inc,I,,01,39-0126090,713-856-4246,12,1010,101010,10,10101020,D,DE,USA,213111,713-856-4222,,,02,1381,175,976,,TX,0,www.alchenergy.com,1298505600000000000,
